label,text
0,"nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash"
0,as if i wasn't having enough trouble sleeping.
0,did u see what i posted on your facebook?
0,ok lor.
0,it's ok i noe u're busy but i'm really too bored so i msg u. i oso dunno wat colour she choose 4 me one.
0,2 and half years i missed your friendship:-)
0,i've reached home n i bathe liao... u can call me now...
0,check audrey's status right now
0,hope you are having a great day.
0,"it's wylie, you in tampa or sarasota?"
0,hi its kate how is your evening? i hope i can see you tomorrow for a bit but i have to bloody babyjontet! txt back if u can. :) xxx
0,"a boy was late 2 home. his father: ""power of frndship"""
0,did u find out what time the bus is at coz i need to sort some stuff out.
0,but i'm surprised she still can guess right lor...
0,just woke up. yeesh its late. but i didn't fall asleep til &lt;#&gt; am :/
0,get me out of this dump heap. my mom decided to come to lowes. boring.
0,cheers for the card ... is it that time of year already?
0,ok going to sleep. hope i can meet her.
0,this is wishing you a great day. moji told me about your offer and as always i was speechless. you offer so easily to go to great lengths on my behalf and its stunning. my exam is next friday. after that i will keep in touch more. sorry.
0,midnight at the earliest
0,i wnt to buy a bmw car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
0,no i am not having not any movies in my laptop
0,"&lt;#&gt;  is fast approaching. so, wish u a very happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day, happy friendship,mother,father,teachers,childrens day, &amp; happy birthday 4 u. happy ganesh festival happy dasara happy diwali happy christmas  &lt;#&gt;  good mornings afternoons, evenings nights. rememberi am the first to wishing u all these...your's raj"
0,got meh... when?
0,finish liao... u?
0,have a good trip. watch out for . remember when you get back we must decide about easter.
1,hello. we need some posh birds and chaps to user trial prods for champneys. can i put you down? i need your address and dob asap. ta r
1,reply to win £100 weekly! where will the 2006 fifa world cup be held? send stop to 87239 to end service
0,i'll text you when i drop x off
0,these won't do. have to move on to morphine
1,<forwarded from 448712404000>please call 08712404000 immediately as there is an urgent message waiting for you.
0,reading gud habit.. nan bari hudgi yorge pataistha ertini kano:-)
0,k. i will sent it again
0,its sunny in california. the weather's just cool
0,cramps stopped. going back to sleep
0,* will be september by then!
0,for many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
0,he says hi and to get your ass back to south tampa (preferably at a kegger)
1,dear voucher holder 2 claim your 1st class airport lounge passes when using your holiday voucher call 08704439680. when booking quote 1st class x 2
0,i know you are serving. i mean what are you doing now.
0,"i thought i'd get him a watch, just cos thats the kind of thing u get4an18th. and he loves so much!"
0,dear we are going to our rubber place
0,"hey, looks like i was wrong and one of the kappa guys numbers is still on my phone, if you want i can text him and see if he's around"
0,in other news after hassling me to get him weed for a week andres has no money. haughaighgtujhyguj
0,ok that's great thanx a lot.
0,i.ll give her once i have it. plus she said grinule greet you whenever we speak
0,haha... yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
0,hope you are not scared!
0,lol ok ill try to send. be warned sprint is dead slow. you'll prolly get it tomorrow
0,bbq this sat at mine from 6ish. ur welcome 2 come
0,"&lt;#&gt; , that's all? guess that's easy enough"
0,thanks. it was only from tescos but quite nice. all gone now. speak soon 
0,r u sure they'll understand that! wine * good idea just had a slurp!
0,k.k.how is your business now?
0,ok i am on the way to home hi hi
0,maybe?! say hi to  and find out if  got his card. great escape or wetherspoons? 
0,"nah man, my car is meant to be crammed full of people"
0,"it could work, we'll reach a consensus at the next meeting"
0,"hiya , have u been paying money into my account? if so, thanks. got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc"
0,no other valentines huh? the proof is on your fb page. ugh i'm so glad i really didn't watch your rupaul show you tool!
1,urgent! your mobile number has been awarded with a £2000 prize guaranteed. call 09061790126 from land line. claim 3030. valid 12hrs only 150ppm
0,"wen ur lovable bcums angry wid u, dnt take it seriously.. coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... have nice day da."
0,good words.... but words may leave u in dismay many times.
0,well there's still a bit left if you guys want to tonight
0,s but not able to sleep.
1,bored housewives! chat n date now! 0871750.77.11! bt-national rate 10p/min only from landlines!
0,y bishan lei... i tot ü say lavender? 
0,thx. all will be well in a few months
0,how are you with money...as in to you...money aint a thing....how are you sha!
0,what is important is that you prevent dehydration by giving her enough fluids
0,armand says get your ass over to epsilon
0,your brother is a genius
0,tomarrow i want to got to court. at  &lt;decimal&gt; . so you come to bus stand at 9.
0,otherwise had part time job na-tuition..
0,nothing. can...
0,"damn, poor zac doesn't stand a chance"
0,sure but since my parents will be working on tuesday i don't really need a cover story
0,"mostly sports type..lyk footbl,crckt.."
1,thanks for the vote. now sing along with the stars with karaoke on your mobile. for a free link just reply with sing now.
0,oh ok i didnt know what you meant. yep i am baby jontin
1,freemsg: txt: call to no: 86888 & claim your reward of 3 hours talk time to use from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop
0,i keep ten rs in my shelf:) buy two egg.
1,"double mins & 1000 txts on orange tariffs. latest motorola, sonyericsson & nokia with bluetooth free! call mobileupd8 on 08000839402 or call2optout/hf8"
1,4mths half price orange line rental & latest camera phones 4 free. had your phone 11mths ? call mobilesdirect free on 08000938767 to update now! or2stoptxt
1,"hi, this is mandy sullivan calling from hotmix fm...you are chosen to receive £5000.00 in our easter prize draw.....please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else...."
0,no da. . vijay going to talk in jaya tv
0,"we are at grandmas. oh dear, u still ill? i felt shit this morning but i think i am just hungover! another night then. we leave on sat."
0,aight do you still want to get money
0,k..k..any special today?
0,anything lor is she coming?
0,"cool, text me when you're parked"
0,well you told others you'd marry them...
0,pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
0,why are u up so early?
0,"sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though"
1,thanks for your subscription to ringtone uk your mobile will be charged £5/month please confirm by replying yes or no. if you reply no you will not be charged
0,no problem baby. is this is a good time to talk? i called and left a message.
0,good afternoon starshine! how's my boytoy? does he crave me yet? ache to fuck me ? *sips cappuccino* i miss you babe *teasing kiss*
0,wat so late still early mah. or we juz go 4 dinner lor. aiya i dunno...
0,ok..
0,lol please do. actually send a pic of yourself right now. i wanna see. pose with a comb and hair dryer or something.
1,you are awarded a sipix digital camera! call 09061221061 from landline. delivery within 28days. t cs box177. m221bp. 2yr warranty. 150ppm. 16 . p p£3.99
1,please call our customer service representative on 0800 169 6031 between 10am-9pm as you have won a guaranteed £1000 cash or £5000 prize!
0,yup... hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
0,she's borderline but yeah whatever.
0,idk. i'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. nobody wants me and now i feel like i'm failing you.
0,no. its not specialisation. can work but its slave labor. will look for it this month sha cos no shakara 4 beggar.
0,"dont pack what you can buy at any store.like cereals. if you must pack food, pack gari or something 9ja that you will miss."
0,at 7 we will go ok na.
1,gsoh? good with spam the ladies?u could b a male gigolo? 2 join the uk's fastest growing mens club reply oncall. mjzgroup. 08714342399.2stop reply stop. msg@£1.50rcvd
0,do you still have the grinder?
0,huh so early.. then ü having dinner outside izzit?
0,aiyah sorry lor... i watch tv watch until i forgot 2 check my phone.
0,"hmph. go head, big baller."
0,i can take you at like noon
0,"come to me right now, ahmad"
0,"arms fine, how's cardiff and uni? "
0,already am squatting is the new way of walking
0,every day i use to sleep after  &lt;#&gt;  so only.
0,wat r u doing?
0,can you please send me my aunty's number
0,he dint tell anything. he is angry on me that why you told to abi.
0,yup ok...
0,"call me, i am senthil from hsbc."
1,"thank you, winner notified by sms. good luck! no future marketing reply stop to 84122 customer services 08450542832"
0,your gonna be the death if me. i'm gonna leave a note that says its all robs fault. avenge me.
0,or i guess  &lt;#&gt;  min
0,whatsup there. dont u want to sleep
1,you can donate £2.50 to unicef's asian tsunami disaster support fund by texting donate to 864233. £2.50 will be added to your next bill
0,also remember the beads don't come off. ever.
0,carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and i'll tell him to haul ass
0,minimum walk is 3miles a day.
0,surly ill give it to you:-) while coming to review.
0,sent me ur email id soon
0,friendship poem: dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear. gud ni8
0,"i'm done. i'm sorry. i hope your next space gives you everything you want. remember all the furniture is yours. if i'm not around when you move it, just lock all the locks and leave the key with jenne."
0,"you at mu? you should try to figure out how much money everyone has for gas and alcohol, jay and i are trying to figure out our weed budget"
0,"so you think i should actually talk to him? not call his boss in the morning? i went to this place last year and he told me where i could go and get my car fixed cheaper. he kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
0,"i think your mentor is , but not 100 percent sure."
0,"thats alrite girl, u know gail is neva wrong!!take care sweet and dont worry.c u l8tr hun!love yaxxx"
0,your gonna have to pick up a $1 burger for yourself on your way home. i can't even move. pain is killing me.
0,ok. me watching tv too.
1,ever thought about living a good life with a perfect partner? just txt back name and age to join the mobile community. (100p/sms)
1,goldviking (29/m) is inviting you to be his friend. reply yes-762 or no-762 see him: www.sms.ac/u/goldviking stop? send stop frnd to 62468
1,"449050000301 you have won a £2,000 price! to claim, call 09050000301."
0,no need lar i go engin? cos my sis at arts today...
0,u havent lost me ill always b here 4u.i didnt intend 2 hurt u but i never knew how u felt about me when iwas+marine&thats what itried2tell urmom.i careabout u
1,u have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on 09058094599
1,08714712388 between 10am-7pm cost 10p
0,lol i know! hey someone did a great inpersonation of flea on the forums. i love it!
1,free video camera phones with half price line rental for 12 mths and 500 cross ntwk mins 100 txts. call mobileupd8 08001950382 or call2optout/674
0,pls call me da. what happen.
0,i really need 2 kiss u i miss u my baby from ur baby 4eva
0,no chikku nt yet.. ya i'm free
0,nothin comes to my mind. ü help me buy hanger lor. ur laptop not heavy?
0,"gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..gn:-)"
0,hi juan. im coming home on fri hey. of course i expect a welcome party and lots of presents. ill phone u when i get back. loads of love nicky x x x x x x x x x
0,then dun wear jeans lor...
1,"loan for any purpose £500 - £75,000. homeowners + tenants welcome. have you been previously refused? we can still help. call free 0800 1956669 or text back 'help'"
0,or maybe my fat fingers just press all these buttons and it doesn't know what to do.
0,ugh its been a long day. i'm exhausted. just want to cuddle up and take a nap
1,ur ringtone service has changed! 25 free credits! go to club4mobiles.com to choose content now! stop? txt club stop to 87070. 150p/wk club4 po box1146 mk45 2wt
0,can. dunno wat to get 4 her...
0,"response is one of d powerful weapon 2 occupy a place in others 'heart'... so, always give response 2 who cares 4 u""... gud night..swt dreams..take care"
0,this girl does not stay in bed. this girl doesn't need recovery time. id rather pass out while having fun then be cooped up in bed
0,also where's the piece
0,u studying in sch or going home? anyway i'll b going 2 sch later.
0,he says hi and to get your ass back to south tampa (preferably at a kegger)
0,am also doing in cbe only. but have to pay.
0,"okies... i'll go yan jiu too... we can skip ard oso, go cine den go mrt one, blah blah blah... "
0,"i know you are thinkin malaria. but relax, children cant handle malaria. she would have been worse and its gastroenteritis. if she takes enough to replace her loss her temp will reduce. and if you give her malaria meds now she will just vomit. its a self limiting illness she has which means in a few days it will completely stop"
1,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text"
0,my darling sister. how are you doing. when's school resuming. is there a minimum wait period before you reapply? do take care
0,hope this text meets you smiling. if not then let this text give you a reason to smile. have a beautiful day.
1,from next month get upto 50% more calls 4 ur standard network charge 2 activate call 9061100010 c wire3.net 1st4terms pobox84 m26 3uz cost £1.50 min mobcudb more
0,"hey babe! far 2 spun-out 2 spk at da mo... dead 2 da wrld. been sleeping on da sofa all day, had a cool nytho, tx 4 fonin hon, call 2mwen im bk frmcloud 9! j x"
1,please call our customer service representative on 0800 169 6031 between 10am-9pm as you have won a guaranteed £1000 cash or £5000 prize!
0,yup ok thanx...
1,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout
0,i'll talk to the others and probably just come early tomorrow then
1,"u can win £100 of music gift vouchers every week starting now txt the word draw to 87066 tscs www.ldew.com skillgame,1winaweek, age16.150ppermesssubscription"
0,i told her i had a dr appt next week. she thinks i'm gonna die. i told her its just a check. nothing to be worried about. but she didn't listen.
0,"good stuff, will do."
0,haha... can... but i'm having dinner with my cousin...
0,i think the other two still need to get cash but we can def be ready by 9
0,otherwise had part time job na-tuition..
0,oic... i saw him too but i tot he din c me... i found a group liao...
0,smile in pleasure smile in pain smile when trouble pours like rain smile when sum1 hurts u smile becoz someone still loves to see u smiling!!
1,"lookatme!: thanks for your purchase of a video clip from lookatme!, you've been charged 35p. think you can do better? why not send a video in a mmsto 32323."
0,hey whats up? u sleeping all morning?
0,have you emigrated or something? ok maybe 5.30 was a bit hopeful...
1,"win the newest harry potter and the order of the phoenix (book 5) reply harry, answer 5 questions - chance to be the first among readers!"
0,hey mr  and i are going to the sea view and having a couple of gays i mean games! give me a bell when ya finish 
0,apart from the one i told you about yesterday?
0,senthil group company apnt 5pm.
0,if u laugh really loud.. if u talk spontaneously.. if u dont care what others feel.. u are probably with your dear &amp; best friends.. goodevening dear..:)
0,pansy! you've been living in a jungle for two years! its my driving you should be more worried about!
0,if you have belive me. come to my home.
0,thts wat wright brother did to fly..
0,booked ticket for pongal?
0,you should know now. so how's anthony. are you bringing money. i've school fees to pay and rent and stuff like that. thats why i need your help. a friend in need....|
0,"[…] anyway, many good evenings to u! s"
0,k tell me anything about you.
1,yes! the only place in town to meet exciting adult singles is now in the uk. txt chat to 86688 now! 150p/msg.
0,good night my dear.. sleepwell&amp;take care
1,kit strip - you have been billed 150p. netcollex ltd. po box 1013 ig11 oja
0,u still painting ur wall?
1,dear dave this is your final notice to collect your 4* tenerife holiday or #5000 cash award! call 09061743806 from landline. tcs sae box326 cw25wx 150ppm
0,i am waiting for your call sir.
0,thk some of em find wtc too far... weiyi not goin... e rest i dunno yet... r ur goin 4 dinner den i might b able to join...
0,hi! you just spoke to maneesha v. we'd like to know if you were satisfied with the experience. reply toll free with yes or no.
1,"your chance to be on a reality fantasy show call now = 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national = rate call."
0,am i the only one who doesn't stalk profiles?
0,can you pls send me that company name. in saibaba colany
0,okay... i booked all already... including the one at bugis.
0,ü only send me the contents page...
0,"hiya, had a good day? have you spoken to since the weekend?"
0,"do you know why god created gap between your fingers..? so that, one who is made for you comes &amp; fills those gaps by holding your hand with love..!"
1,you have won a guaranteed £1000 cash or a £2000 prize. to claim yr prize call our customer service representative on 08714712394 between 10am-7pm
0,no problem. we will be spending a lot of quality time together...
0,i accidentally deleted the message. resend please.
1,"you have been specially selected to receive a ""3000 award! call 08712402050 before the lines close. cost 10ppm. 16+. t&cs apply. ag promo"
0,omg i want to scream. i weighed myself and i lost more weight! woohoo!
0,u wan 2 haf lunch i'm in da canteen now.
0,huh? 6 also cannot? then only how many mistakes?
0,tomorrow i am not going to theatre. . . so i can come wherever u call me. . . tell me where and when to come tomorrow
0,i will come tomorrow di
0,not planned yet :)going to join company on jan 5 only.don know what will happen after that.
0,ee msg na poortiyagi odalebeku: hanumanji 7 name 1-hanuman 2-bajarangabali 3-maruti 4-pavanaputra 5-sankatmochan 6-ramaduth 7-mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. don't neglet.
0,i don't run away frm u... i walk slowly &amp; it kills me that u don't care enough to stop me...
1,private! your 2003 account statement for shows 800 un-redeemed s. i. m. points. call 08715203652 identifier code: 42810 expires 29/10/0
0,on ma way to school. can you pls send me ashley's number
0,im fine babes aint been up 2 much tho! saw scary movie yest its quite funny! want 2mrw afternoon? at town or mall or sumthin?xx
0,he is world famamus....
0,fuck babe ... what happened to you ? how come you never came back?
0,good evening! this is roger. how are you?
0,yeah jay's sort of a fucking retard
0,aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. i tot ü havent finish ur lab wat.
0,"moon has come to color your dreams, stars to make them musical and my sms to give you warm and peaceful sleep. good night"
0,hi.:)technical support.providing assistance to us customer through call and email:)
0,"call me da, i am waiting for your call."
0,yes.. now only saw your message..
0,get down in gandhipuram and walk to cross cut road. right side &lt;#&gt; street road and turn at first right.
0,kind of. took it to garage. centre part of exhaust needs replacing. part ordered n taking it to be fixed tomo morning.
0,"will do, you gonna be at blake's all night? i might be able to get out of here a little early"
1,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info
0,ok but tell me half an hr b4 u come i need 2 prepare.
0,what time should i tell my friend to be around?
0,been up to ne thing interesting. did you have a good birthday? when are u wrking nxt? i started uni today.
0,"not yet chikku..going to room nw, i'm in bus.."
1,urgent! please call 09061743811 from landline. your abta complimentary 4* tenerife holiday or £5000 cash await collection sae t&cs box 326 cw25wx 150ppm
0,no current and food here. i am alone also
0,"every king was once a crying baby and every great building was once a map.. not imprtant where u r today, but where u wil reach tomorw. gud ni8"
0,ok.ok ok..then..whats ur todays plan
0,okie... thanx...
0,"the affidavit says  &lt;#&gt;  e twiggs st, division g, courtroom  &lt;#&gt; , &lt;time&gt;  am. i'll double check and text you again tomorrow"
0,hi dear we saw dear. we both are happy. where you my battery is low
0,anytime...
1,lord of the rings:return of the king in store now!reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate. reply stop to end txts
0,i;m reaching in another 2 stops.
0,how come i din c ü... yup i cut my hair...
0,"yes, princess. are you going to make me moan?"
0,s da..al r above  &lt;#&gt;
0,"ela kano.,il download, come wen ur free.."
0,"the guy (kadeem) hasn't been selling since the break, i know one other guy but he's paranoid as fuck and doesn't like selling without me there and i can't be up there til late tonight"
0,i'm ok wif it cos i like 2 try new things. but i scared u dun like mah. cos u said not too loud.
0,match started.india  &lt;#&gt;  for 2
0,hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx
0,"night has ended for another day, morning has come in a special way. may you smile like the sunny rays and leaves your worries at the blue blue bay. gud mrng"
0,"yeah, we got one lined up for us"
1,are you unique enough? find out from 30th august. www.areyouunique.co.uk
1,private! your 2003 account statement for <fone no> shows 800 un-redeemed s. i. m. points. call 08715203656 identifier code: 42049 expires 26/10/04
0,went to pay rent. so i had to go to the bank to authorise the payment.
0,i will take care of financial problem.i will help:)
1,we currently have a message awaiting your collection. to collect your message just call 08718723815.
0,oh k...i'm watching here:)
0,wat ü doing now?
0,"beautiful tomorrow never comes.. when it comes, it's already today.. in the hunt of beautiful tomorrow don't waste your wonderful today.. goodmorning:)"
0,its a valentine game. . . send dis msg to all ur friends. . if 5 answers r d same then someone really loves u. . ques- which colour suits me the best?
0,i'm always looking for an excuse to be in the city.
1,bloomberg -message center +447797706009 why wait? apply for your future http://careers. bloomberg.com
0,do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?
1,"dear voucher holder, to claim this weeks offer, at your pc please go to http://www.wtlp.co.uk/text. ts&cs apply."
0,k da:)how many page you want?
0,juz now havent woke up so a bit blur blur... can? dad went out liao... i cant cum now oso...
0,good sleep is about rhythm. the person has to establish a rhythm that the body will learn and use. if you want to know more :-)
0,i think you should go the honesty road. call the bank tomorrow. its the tough decisions that make us great people.
0,how is your schedule next week? i am out of town this weekend.
0,in meeting da. i will call you
0,yar... i tot u knew dis would happen long ago already.
0,"aight, i'll text you when i'm back"
0,sorry i'm not free...
0,"oh! shit, i thought that was your trip! loooooool ... that just makes so much more sense now ... *grins* and the sofa reference was ... the ""sleep on a couch"" link you sent me ... wasn't that how you went on your trip ? oh ... and didn't your babe go with you for that celebration with your rents?"
0,no:-)i got rumour that you going to buy apartment in chennai:-)
0,u r too much close to my heart. if u go away i will be shattered. plz stay with me.
0,oh k k:)but he is not a big hitter.anyway good
0,no b4 thursday
0,yeah that's the impression i got
1,"sms. ac sun0819 posts hello:""you seem cool, wanted to say hi. hi!!!"" stop? send stop to 62468"
0,okie ü wan meet at bishan? cos me at bishan now. i'm not driving today.
0,"thanks again for your reply today. when is ur visa coming in. and r u still buying the gucci and bags. my sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. later sha."
0,"aight, lemme know what's up"
0,u coming back 4 dinner rite? dad ask me so i re confirm wif u...
0,y de asking like this.
0,horrible gal. me in sch doing some stuff. how come u got mc?
0,you bad girl. i can still remember them
0,i'm already back home so no probably not
0,"this is one of the days you have a billion classes, right?"
0,sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
0,"you aren't coming home between class, right? i need to work out and shower!"
0,"height of ""oh shit....!!"" situation: a guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-d"
0,no de.am seeing in online shop so that i asked.
0,u still havent got urself a jacket ah?
0,eh ur laptop got no stock lei... he say mon muz come again to take a look c got a not...
0,dont you have message offer
0,k.k:)when are you going?
0,why i come in between you people
0,"i can't keep going through this. it was never my intention to run you out, but if you choose to do that rather than keep the room clean so *i* don't have to say no to visitors, then maybe that's the best choice. yes, i wanted you to be embarassed, so maybe you'd feel for once how i feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. i've tried everything. i don't know what else to do."
0,y ü wan to go there? c doctor?
0,there is no sense in my foot and penis.
1,"urgent! you have won a 1 week free membership in our £100,000 prize jackpot! txt the word: claim to no: 81010 t&c www.dbuk.net lccltd pobox 4403ldnw1a7rw18"
0,ok...
0,haha i think i did too
0,did u got that persons story
1,message important information for o2 user. today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
0,ha ha cool cool chikku chikku:-):-db-)
0,i am great princess! what are you thinking about me? :)
1,"congrats 2 mobile 3g videophones r yours. call 09063458130 now! videochat wid ur mates, play java games, dload polyph music, noline rentl. bx420. ip4. 5we. 150p"
0,"urgh, coach hot, smells of chip fat! thanks again, especially for the duvet (not a predictive text word)."
0,i sent them. do you like?
0,i'm working technical support :)voice process.networking field.
0,not directly behind... abt 4 rows behind ü...
0,oh k:)after that placement there ah?
0,forgot to tell ü smth.. can ü like number the sections so that it's clearer..
0,i have a date on sunday with will!!
0,r u meeting da ge at nite tmr?
0,now press conference da:)
1,double mins & double txt & 1/2 price linerental on latest orange bluetooth mobiles. call mobileupd8 for the very latest offers. 08000839402 or call2optout/lf56
0,that means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
0,we are pleased to inform that your application for airtel broadband is processed successfully. your installation will happen within 3 days.
0,k..k:)how about your training process?
1,ur cash-balance is currently 500 pounds - to maximize ur cash-in now send collect to 83600 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1
0,"sorry, i'll call later ok bye"
0,"brainless baby doll..:-d;-), vehicle sariyag drive madoke barolla.."
0,"storming msg: wen u lift d phne, u say ""hello"" do u knw wt is d real meaning of hello?? . . . it's d name of a girl..! . . . yes.. and u knw who is dat girl?? ""margaret hello"" she is d girlfrnd f grahmbell who invnted telphone... . . . . moral:one can 4get d name of a person, bt not his girlfrnd... g o o d n i g h t . . .@"
0,nvm take ur time.
0,i have 2 docs appointments next week.:/ i'm tired of them shoving stuff up me. ugh why couldn't i have had a normal body?
0,"haha, my friend tyler literally just asked if you could get him a dubsack"
1,"free game. get rayman golf 4 free from the o2 games arcade. 1st get ur games settings. reply post, then save & activ8. press 0 key for arcade. termsapply"
0,neva mind it's ok..
0,thank god they are in bed!
0,first answer my question.
0,"hey , is * rite u put »10 evey mnth is that all?"
0,oops. 4 got that bit.
0,tessy..pls do me a favor. pls convey my birthday wishes to nimya..pls dnt forget it. today is her birthday shijas
0,"jus chillaxin, what up"
0,i said its okay. sorry
0,"yup, leaving right now, be back soon"
0,it is a good thing i'm now getting the connection to bw
1,not heard from u4 a while. call 4 rude chat private line 01223585334 to cum. wan 2c pics of me gettin shagged then text pix to 8552. 2end send stop 8552 sam xxx
1,reminder: you have not downloaded the content you have already paid for. goto http://doit. mymoby. tv/ to collect your content.
0,no. did you multimedia message them or e-mail?
0,no message..no responce..what happend?
0,aiyo please ü got time meh.
0,i'm reading the text i just sent you. its meant to be a joke. so read it in that light
0,see the forwarding message for proof
1,please call amanda with regard to renewing or upgrading your current t-mobile handset free of charge. offer ends today. tel 0845 021 3680 subject to t's and c's
0,1's reach home call me.
0,go fool dont cheat others ok
1,"for ur chance to win a £250 wkly shopping spree txt: shop to 80878. t's&c's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
1,private! your 2003 account statement for shows 800 un-redeemed s. i. m. points. call 08719899230 identifier code: 41685 expires 07/11/04
0,great comedy..cant stop laughing da:)
0,4 oclock at mine. just to bash out a flat plan.
0,"aight, i'm chillin in a friend's room so text me when you're on the way"
0,so what u doing today?
0,dont show yourself. how far. put new pictures up on facebook.
0,"honey ? sweetheart ? darling ? sexy buns ? sugar plum ? loverboy ? i miss you, boytoy ... *smacks your ass* did you go to the gym too ?"
0,pls send me the correct name da.
0,have you not finished work yet or something?
0,"what will we do in the shower, baby?"
0,er yep sure. props?
0,"ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. "
0,not a drop in the tank
0,well that must be a pain to catch
0,i've told him that i've returned it. that should i re order it.
0,why she wants to talk to me
0,she went to attend another two rounds today..but still did't reach home..
0,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
0,in da car park 
0,i agree. so i can stop thinkin about ipad. can you please ask macho the same question.
0,ha! i wouldn't say that i just didn't read anything into way u seemed. i don't like 2 be judgemental....i save that for fridays in the pub!
0,oh you got many responsibilities.
0,how come?
0,"sorry, i'll call later"
0,so how's the weather over there?
0,be happy there. i will come after noon
0,i wait 4 ü inside da car park...
0,ok. there may be a free gym about.
0,"cool, we shall go and see, have to go to tip anyway. are you at home, got something to drop in later? so lets go to town tonight! maybe mum can take us in."
0,prabha..i'm soryda..realy..frm heart i'm sory
0,i know a few people i can hit up and fuck to the yes
0,"what part of ""don't initiate"" don't you understand"
0,"buzz! hey, my love ! i think of you and hope your day goes well. did you sleep in ? i miss you babe. i long for the moment we are together again*loving smile*"
0,ok but knackered. just came home and went to sleep! not good at this full time work lark.
0,ok i will tell her to stay out. yeah its been tough but we are optimistic things will improve this month.
0,you in your room? i need a few
0,what r u cooking me for dinner?
0,"we are hoping to get away by 7, from langport. you still up for town tonight?"
0,"awesome, be there in a minute"
0,your right! i'll make the appointment right now.
0,i wont do anything de.
0,cant think of anyone with * spare room off * top of my head
0,well she's in for a big surprise!
1,call 09095350301 and send our girls into erotic ecstacy. just 60p/min. to stop texts call 08712460324 (nat rate)
0,it will stop on itself. i however suggest she stays with someone that will be able to give ors for every stool.
0,ill be at yours in about 3 mins but look out for me
0,i'm home. doc gave me pain meds says everything is fine.
0,hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
0,"good afternon, my love. how are today? i hope your good and maybe have some interviews. i wake and miss you babe. a passionate kiss from across the sea"
0,"yo my trip got postponed, you still stocked up?"
1,do you want a new nokia 3510i colour phone delivered tomorrow? with 200 free minutes to any mobile + 100 free text + free camcorder reply or call 8000930705
1,email alertfrom: jeri stewartsize: 2kbsubject: low-cost prescripiton drvgsto listen to email call 123
0,even i cant close my eyes you are in me our vava playing umma :-d
0,how much i gave to you. morning.
0,joy's father is john. then john is the name of joy's father. mandan
0,have a great trip to india. and bring the light to everyone not just with the project but with everyone that is lucky to see you smile. bye. abiola
